processed_frame,rgb_stamp_s,depth_stamp_s,rgb_depth_offset_s,rgb_received,depth_received,unsynchronized_or_pending,status,point_count,correspondences,rmse_m,callback_latency_ms,process_peak_rss_bytes
736,1305031126.75,1305031126.76,0.00805807113647,737,736,0,"ok",645,645,0.0128592139035,1.342147,82722816
737,1305031126.78,1305031126.79,0.00818610191345,738,737,0,"ok",650,649,0.013424815101,1.341576,82722816
738,1305031126.81,1305031126.82,0.00832676887512,739,738,0,"ok",663,663,0.0113503471815,1.310849,82722816
739,1305031126.85,1305031126.86,0.0110349655151,740,739,0,"ok",679,679,0.0134301618853,1.412032,82722816
740,1305031126.88,1305031126.89,0.00879693031311,741,740,0,"ok",681,681,0.0108130626499,1.318051,82722816
741,1305031126.91,1305031126.92,0.00804495811462,742,741,0,"ok",677,677,0.00891560091035,1.422448,82722816
742,1305031126.95,1305031126.96,0.00806403160095,743,742,0,"ok",686,686,0.0100390622923,1.425392,82722816
743,1305031126.98,1305031126.99,0.00797891616821,744,743,0,"ok",685,685,0.0105602391068,1.322657,82722816
744,1305031127.01,1305031127.02,0.00815320014954,745,744,0,"ok",693,693,0.00862504390104,1.338651,82722816
745,1305031127.05,1305031127.05,0.00602102279663,746,745,0,"ok",684,684,0.00831343939416,1.328496,82722816
746,1305031127.08,1305031127.09,0.00935006141663,747,746,0,"ok",688,684,0.0990314731231,1.207573,82722816
747,1305031127.11,1305031127.12,0.00952816009521,748,747,0,"ok",702,702,0.0123860122908,1.378592,82722816
748,1305031127.15,1305031127.16,0.0103850364685,749,748,0,"ok",689,689,0.0124962033618,1.360474,82722816
749,1305031127.18,1305031127.19,0.00815105438232,750,749,0,"ok",701,701,0.0145424829525,1.601709,82722816
750,1305031127.21,1305031127.22,0.0101311206818,751,750,0,"ok",686,686,0.0115746473999,1.461788,82722816
751,1305031127.25,1305031127.26,0.0123870372772,752,751,0,"ok",683,683,0.0133098923429,1.442509,82722816
752,1305031127.28,1305031127.29,0.00757312774658,753,752,0,"ok",689,689,0.013617115181,1.472303,82722816
753,1305031127.31,1305031127.32,0.00910592079163,754,753,0,"ok",661,661,0.0083586331708,1.319462,82722816
754,1305031127.35,1305031127.35,0.00605082511902,755,754,0,"ok",689,689,0.0130321414633,1.339503,82722816
755,1305031127.38,1305031127.38,0.00445103645325,756,755,0,"ok",720,708,0.053654062781,1.54953,82722816
756,1305031127.41,1305031127.42,0.0082790851593,757,756,0,"ok",717,717,0.0107254765301,1.330299,82722816
757,1305031127.45,1305031127.45,0.00691294670105,758,757,0,"ok",700,700,0.0130379104326,1.406654,82722816
758,1305031127.48,1305031127.49,0.00783801078796,759,758,0,"ok",706,704,0.0180263228316,1.346804,82722816
759,1305031127.51,1305031127.52,0.0105438232422,760,759,0,"ok",697,697,0.011376059885,1.305231,82722816
760,1305031127.55,1305031127.55,0.00637698173523,761,760,0,"ok",711,711,0.0126862877327,1.290128,82722816
761,1305031127.58,1305031127.59,0.00728702545166,762,761,0,"ok",704,701,0.020476786233,1.412783,82722816
762,1305031127.61,1305031127.62,0.00938606262207,763,762,0,"ok",699,698,0.0131166405836,1.53626,82722816
763,1305031127.65,1305031127.65,0.0072979927063,764,763,0,"ok",687,687,0.0107067934283,1.334786,82722816
764,1305031127.68,1305031127.69,0.00781202316284,765,764,0,"ok",708,707,0.0149393641278,1.391291,82722816
765,1305031127.71,1305031127.72,0.0118350982666,766,765,0,"ok",727,727,0.0124548429271,1.399583,82722816
766,1305031127.75,1305031127.75,0.00739002227783,767,766,0,"ok",703,702,0.0129633764268,1.496189,82722816
767,1305031127.78,1305031127.79,0.0082950592041,768,767,0,"ok",719,719,0.0127856584257,1.599334,82722816
768,1305031127.81,1305031127.82,0.00829887390137,769,768,0,"ok",734,734,0.0141612330968,1.573296,82722816
769,1305031127.85,1305031127.86,0.00776600837708,770,769,0,"ok",725,725,0.0112728970335,1.44292,82722816
770,1305031127.88,1305031127.89,0.00774192810059,771,770,0,"ok",723,721,0.0168423264657,1.52912,82722816
771,1305031127.91,1305031127.92,0.0110840797424,772,771,0,"ok",710,710,0.0113522450506,1.29092,82722816
772,1305031127.95,1305031127.96,0.00772190093994,773,772,0,"ok",711,710,0.0149538549214,1.78727,82722816
773,1305031127.98,1305031127.99,0.00772190093994,774,773,0,"ok",714,706,0.0352248565651,1.698095,82722816
774,1305031128.01,1305031128.02,0.0103490352631,775,774,0,"ok",683,683,0.0147323663139,1.305793,82722816
775,1305031128.05,1305031128.06,0.00834894180298,776,775,0,"ok",699,699,0.0141147164502,1.321867,82722816
776,1305031128.08,1305031128.09,0.0078718662262,777,776,0,"ok",698,697,0.0145791781079,1.420065,82722816
777,1305031128.11,1305031128.12,0.0133550167084,778,777,0,"ok",689,689,0.0132325688359,1.418844,82722816
778,1305031128.15,1305031128.16,0.0103640556335,779,778,0,"ok",692,690,0.0146325576474,1.439535,82722816
779,1305031128.18,1305031128.19,0.00787115097046,780,779,0,"ok",699,696,0.0224720780164,1.366585,82722816
780,1305031128.21,1305031128.23,0.0139949321747,781,780,0,"ok",678,677,0.0148693970442,1.452675,82722816
781,1305031128.25,1305031128.26,0.00852704048157,782,781,0,"ok",682,677,0.0499414222019,1.341677,82722816
782,1305031128.28,1305031128.29,0.0119390487671,783,782,0,"ok",679,679,0.0113990467509,1.211921,82722816
783,1305031128.31,1305031128.32,0.0126872062683,784,783,0,"ok",676,671,0.0406452364496,1.508729,82722816
784,1305031128.35,1305031128.36,0.00778293609619,785,784,0,"ok",670,670,0.0114704885607,1.311672,82722816
785,1305031128.38,1305031128.39,0.011992931366,786,785,0,"ok",680,676,0.0320929823634,1.503081,82722816
786,1305031128.41,1305031128.42,0.0122721195221,787,786,0,"ok",688,687,0.0163462487886,1.340054,82722816
787,1305031128.45,1305031128.46,0.00820302963257,788,787,0,"ok",655,655,0.0122571096732,1.303019,82722816
788,1305031128.48,1305031128.49,0.0102269649506,789,788,0,"ok",672,664,0.0369990843727,1.322528,82722816
789,1305031128.51,1305031128.52,0.0121710300446,790,789,0,"ok",670,670,0.0113223497483,1.327035,82722816
790,1305031128.55,1305031128.56,0.00823998451233,791,790,0,"ok",679,673,0.0346887567839,1.346464,82722816
791,1305031128.58,1305031128.59,0.0120050907135,792,791,0,"ok",665,665,0.010203689796,1.324912,82722816
792,1305031128.61,1305031128.62,0.0119731426239,793,792,0,"ok",684,673,0.0474969317855,1.480817,82722816
793,1305031128.65,1305031128.66,0.00820207595825,794,793,0,"ok",689,689,0.0152523212031,1.355257,82722816
794,1305031128.68,1305031128.69,0.011167049408,795,794,0,"ok",676,676,0.0141683824719,1.469851,82722816
795,1305031128.71,1305031128.72,0.0115189552307,796,795,0,"ok",680,680,0.0133469059934,1.354457,82722816
796,1305031128.75,1305031128.75,0.00728297233582,797,796,0,"ok",697,697,0.0152542885769,1.388358,82722816
